CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:53.712
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), orbit number

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = ORBIT_NUMBER
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60679 3378.72980 40
60679 3469.08348 40
60679 3559.43715 40
60679 3649.79083 40
60679 3740.14451 40
60679 3830.49819 40
60679 3920.85186 40
60679 4011.20554 40
60679 4101.55922 40
60679 4191.91290 40
60679 4282.26658 40
60679 4372.62025 40
60679 4462.97393 40
60679 4553.32761 40
60679 4643.68129 40
60679 4734.03497 40
60679 4824.38864 40
60679 4914.74232 40
60679 5005.09600 41
60679 5095.44968 41
60679 5185.80335 41
60679 5276.15703 41
60679 5366.51071 41
60679 5456.86439 41
60679 5547.21807 41
60679 5637.57174 41
60679 5727.92542 41
60679 5818.27910 41
60679 5908.63278 41
60679 5998.98646 41
60679 6089.34013 41
60679 6179.69381 41
60679 6270.04749 41
60679 6360.40117 41
60679 6450.75484 41
60679 6541.10852 41
60679 6631.46220 41
60679 6721.81588 41
60679 6812.16956 41
60679 6902.52323 41
60679 6992.87691 41
60679 7083.23059 41
60679 7173.58427 41
60679 7263.93794 41
60679 7354.29162 41
60679 7444.64530 41
60679 7534.99898 41
60679 7625.35266 41
60679 7715.70633 41
60679 7806.06001 41
60679 7896.41369 41
60679 7986.76737 41
60679 8077.12105 41
60679 8167.47472 41
60679 8257.82840 41
60679 8348.18208 41
60679 8438.53576 41
60679 8528.88943 41
60679 8619.24311 41
60679 8709.59679 41
60679 8799.95047 41
60679 8890.30415 41
60679 8980.65782 41
60679 9071.01150 41
60679 9161.36518 41
60679 9251.71886 41
60679 9342.07254 41
60679 9432.42621 41
60679 9522.77989 41
60679 9613.13357 41
60679 9703.48725 41
60679 9793.84092 41
60679 9884.19460 41
60679 9974.54828 41
60679 10064.90196 41
60679 10155.25564 41
60679 10245.60931 41
60679 10335.96299 41
60679 10426.31667 41
60679 10516.67035 42
60679 10607.02402 42
60679 10697.37770 42
60679 10787.73138 42
60679 10878.08506 42
60679 10968.43874 42
60679 11058.79241 42
60679 11149.14609 42
60679 11239.49977 42
60679 11329.85345 42
60679 11420.20713 42
60679 11510.56080 42
60679 11600.91448 42
60679 11691.26816 42
60679 11781.62184 42
60679 11871.97551 42
60679 11962.32919 42
60679 12052.68287 42
60679 12143.03655 42
60679 12233.39023 42
60679 12323.74390 42
60679 12414.09758 42
60679 12504.45126 42
60679 12594.80494 42
60679 12685.15862 42
60679 12775.51229 42
60679 12865.86597 42
60679 12956.21965 42
60679 13046.57333 42
60679 13136.92700 42
60679 13227.28068 42
60679 13317.63436 42
60679 13407.98804 42
60679 13498.34172 42
60679 13588.69539 42
60679 13679.04907 42
60679 13769.40275 42
60679 13859.75643 42
60679 13950.11011 42
60679 14040.46378 42
60679 14130.81746 42
60679 14221.17114 42
60679 14311.52482 42
60679 14401.87849 42
60679 14492.23217 42
60679 14582.58585 42
60679 14672.93953 42
60679 14763.29321 42
60679 14853.64688 42
60679 14944.00056 42
60679 15034.35424 42
60679 15124.70792 42
60679 15215.06159 42
60679 15305.41527 42
60679 15395.76895 42
60679 15486.12263 42
60679 15576.47631 42
60679 15666.82998 42
60679 15757.18366 42
60679 15847.53734 42
60679 15937.89102 42
60679 16028.24470 43
60679 16118.59837 43
60679 16208.95205 43
60679 16299.30573 43
60679 16389.65941 43
60679 16480.01308 43
60679 16570.36676 43
60679 16660.72044 43
60679 16751.07412 43
60679 16841.42780 43
60679 16931.78147 43
60679 17022.13515 43
60679 17112.48883 43
60679 17202.84251 43
60679 17293.19619 43
60679 17383.54986 43
60679 17473.90354 43
60679 17564.25722 43
60679 17654.61090 43
60679 17744.96457 43
60679 17835.31825 43
60679 17925.67193 43
60679 18016.02561 43
60679 18106.37929 43
60679 18196.73296 43
60679 18287.08664 43
60679 18377.44032 43
60679 18467.79400 43
60679 18558.14767 43
60679 18648.50135 43
60679 18738.85503 43
60679 18829.20871 43
60679 18919.56239 43
60679 19009.91606 43
60679 19100.26974 43
60679 19190.62342 43
60679 19280.97710 43
60679 19371.33078 43
60679 19461.68445 43
60679 19552.03813 43
60679 19642.39181 43
60679 19732.74549 43
60679 19823.09916 43
60679 19913.45284 43
60679 20003.80652 43
60679 20094.16020 43
60679 20184.51388 43
60679 20274.86755 43
60679 20365.22123 43
60679 20455.57491 43
60679 20545.92859 43
60679 20636.28227 43
60679 20726.63594 43
60679 20816.98962 43
60679 20907.34330 43
60679 20997.69698 43
60679 21088.05065 43
60679 21178.40433 43
60679 21268.75801 43
60679 21359.11169 43
60679 21449.46537 43
60679 21539.81904 43
60679 21630.17272 44
60679 21720.52640 44
60679 21810.88008 44
60679 21901.23376 44
60679 21991.58743 44
60679 22081.94111 44
60679 22172.29479 44
60679 22262.64847 44
60679 22353.00214 44
60679 22443.35582 44
60679 22533.70950 44
60679 22624.06318 44
60679 22714.41686 44
60679 22804.77053 44
60679 22895.12421 44
60679 22985.47789 44
60679 23075.83157 44
60679 23166.18524 44
60679 23256.53892 44
60679 23346.89260 44
60679 23437.24628 44
60679 23527.59996 44
60679 23617.95363 44
60679 23708.30731 44
60679 23798.66099 44
60679 23889.01467 44
60679 23979.36835 44
60679 24069.72202 44
60679 24160.07570 44
60679 24250.42938 44
60679 24340.78306 44
60679 24431.13673 44
60679 24521.49041 44
60679 24611.84409 44
60679 24702.19777 44
60679 24792.55145 44
60679 24882.90512 44
60679 24973.25880 44
60679 25063.61248 44
60679 25153.96616 44
60679 25244.31984 44
60679 25334.67351 44
60679 25425.02719 44
60679 25515.38087 44
60679 25605.73455 44
60679 25696.08822 44
60679 25786.44190 44
60679 25876.79558 44
60679 25967.14926 44
60679 26057.50294 44
60679 26147.85661 44
60679 26238.21029 44
60679 26328.56397 44
60679 26418.91765 44
60679 26509.27132 44
60679 26599.62500 44
60679 26689.97868 44
60679 26780.33236 44
60679 26870.68604 44
60679 26961.03971 44
60679 27051.39339 44
60679 27141.74707 45
60679 27232.10075 45
60679 27322.45443 45
60679 27412.80810 45
60679 27503.16178 45
60679 27593.51546 45
60679 27683.86914 45
60679 27774.22281 45
60679 27864.57649 45
60679 27954.93017 45
60679 28045.28385 45
60679 28135.63753 45
60679 28225.99120 45
60679 28316.34488 45
60679 28406.69856 45
60679 28497.05224 45
60679 28587.40592 45
60679 28677.75959 45
60679 28768.11327 45
60679 28858.46695 45
60679 28948.82063 45
60679 29039.17430 45
60679 29129.52798 45
60679 29219.88166 45
60679 29310.23534 45
60679 29400.58902 45
60679 29490.94269 45
60679 29581.29637 45
60679 29671.65005 45
60679 29762.00373 45
60679 29852.35741 45
60679 29942.71108 45
60679 30033.06476 45
60679 30123.41844 45
60679 30213.77212 45
60679 30304.12579 45
60679 30394.47947 45
60679 30484.83315 45
60679 30575.18683 45
60679 30665.54051 45
60679 30755.89418 45
60679 30846.24786 45
60679 30936.60154 45
60679 31026.95522 45
60679 31117.30889 45
60679 31207.66257 45
60679 31298.01625 45
60679 31388.36993 45
60679 31478.72361 45
60679 31569.07728 45
60679 31659.43096 45
60679 31749.78464 45
60679 31840.13832 45
60679 31930.49200 45
60679 32020.84567 45
60679 32111.19935 45
60679 32201.55303 45
60679 32291.90671 45
60679 32382.26038 45
60679 32472.61406 45
60679 32562.96774 45
60679 32653.32142 46
60679 32743.67510 46
60679 32834.02877 46
60679 32924.38245 46
60679 33014.73613 46
60679 33105.08981 46
60679 33195.44349 46
60679 33285.79716 46
60679 33376.15084 46
60679 33466.50452 46
60679 33556.85820 46
60679 33647.21187 46
60679 33737.56555 46
60679 33827.91923 46
60679 33918.27291 46
60679 34008.62659 46
60679 34098.98026 46
60679 34189.33394 46
60679 34279.68762 46
60679 34370.04130 46
60679 34460.39497 46
60679 34550.74865 46
60679 34641.10233 46
60679 34731.45601 46
60679 34821.80969 46
60679 34912.16336 46
60679 35002.51704 46
60679 35092.87072 46
60679 35183.22440 46
60679 35273.57808 46
60679 35363.93175 46
60679 35454.28543 46
60679 35544.63911 46
60679 35634.99279 46
60679 35725.34646 46
60679 35815.70014 46
60679 35906.05382 46
60679 35996.40750 46
60679 36086.76118 46
60679 36177.11485 46
60679 36267.46853 46
60679 36357.82221 46
60679 36448.17589 46
60679 36538.52957 46
60679 36628.88324 46
60679 36719.23692 46
60679 36809.59060 46
60679 36899.94428 46
60679 36990.29795 46
60679 37080.65163 46
60679 37171.00531 46
60679 37261.35899 46
60679 37351.71267 46
60679 37442.06634 46
60679 37532.42002 46
60679 37622.77370 46
60679 37713.12738 46
60679 37803.48106 46
60679 37893.83473 46
60679 37984.18841 46
60679 38074.54209 46
60679 38164.89577 47
60679 38255.24944 47
60679 38345.60312 47
60679 38435.95680 47
60679 38526.31048 47
60679 38616.66416 47
60679 38707.01783 47
60679 38797.37151 47
60679 38887.72519 47
60679 38978.07887 47
60679 39068.43254 47
60679 39158.78622 47
60679 39249.13990 47
60679 39339.49358 47
60679 39429.84726 47
60679 39520.20093 47
60679 39610.55461 47
60679 39700.90829 47
60679 39791.26197 47
60679 39881.61565 47
60679 39971.96932 47
60679 40062.32300 47
60679 40152.67668 47
60679 40243.03036 47
60679 40333.38403 47
60679 40423.73771 47
60679 40514.09139 47
60679 40604.44507 47
60679 40694.79875 47
60679 40785.15242 47
60679 40875.50610 47
60679 40965.85978 47
60679 41056.21346 47
60679 41146.56714 47
60679 41236.92081 47
60679 41327.27449 47
60679 41417.62817 47
60679 41507.98185 47
60679 41598.33552 47
60679 41688.68920 47
60679 41779.04288 47
60679 41869.39656 47
60679 41959.75024 47
60679 42050.10391 47
60679 42140.45759 47
60679 42230.81127 47
60679 42321.16495 47
60679 42411.51862 47
60679 42501.87230 47
60679 42592.22598 47
60679 42682.57966 47
60679 42772.93334 47
60679 42863.28701 47
60679 42953.64069 47
60679 43043.99437 47
60679 43134.34805 47
60679 43224.70173 47
60679 43315.05540 47
60679 43405.40908 47
60679 43495.76276 47
60679 43586.11644 47
60679 43676.47011 48
60679 43766.82379 48
60679 43857.17747 48
60679 43947.53115 48
60679 44037.88483 48
60679 44128.23850 48
60679 44218.59218 48
60679 44308.94586 48
60679 44399.29954 48
60679 44489.65322 48
60679 44580.00689 48
60679 44670.36057 48
60679 44760.71425 48
60679 44851.06793 48
60679 44941.42160 48
60679 45031.77528 48
60679 45122.12896 48
60679 45212.48264 48
60679 45302.83632 48
60679 45393.18999 48
60679 45483.54367 48
60679 45573.89735 48
60679 45664.25103 48
60679 45754.60471 48
60679 45844.95838 48
60679 45935.31206 48
60679 46025.66574 48
60679 46116.01942 48
60679 46206.37309 48
60679 46296.72677 48
60679 46387.08045 48
60679 46477.43413 48
60679 46567.78781 48
60679 46658.14148 48
60679 46748.49516 48
60679 46838.84884 48
60679 46929.20252 48
60679 47019.55619 48
60679 47109.90987 48
60679 47200.26355 48
60679 47290.61723 48
60679 47380.97091 48
60679 47471.32458 48
60679 47561.67826 48
60679 47652.03194 48
60679 47742.38562 48
60679 47832.73930 48
60679 47923.09297 48
60679 48013.44665 48
60679 48103.80033 48
60679 48194.15401 48
60679 48284.50768 48
60679 48374.86136 48
60679 48465.21504 48
60679 48555.56872 48
60679 48645.92240 48
60679 48736.27607 48
60679 48826.62975 48
60679 48916.98343 48
60679 49007.33711 48
60679 49097.69079 48
60679 49188.04446 48
60679 49278.39814 49
60679 49368.75182 49
60679 49459.10550 49
60679 49549.45917 49
60679 49639.81285 49
60679 49730.16653 49
60679 49820.52021 49
60679 49910.87389 49
60679 50001.22756 49
60679 50091.58124 49
60679 50181.93492 49
60679 50272.28860 49
60679 50362.64227 49
60679 50452.99595 49
60679 50543.34963 49
60679 50633.70331 49
60679 50724.05699 49
60679 50814.41066 49
60679 50904.76434 49
60679 50995.11802 49
60679 51085.47170 49
60679 51175.82538 49
60679 51266.17905 49
60679 51356.53273 49
60679 51446.88641 49
60679 51537.24009 49
60679 51627.59376 49
60679 51717.94744 49
60679 51808.30112 49
60679 51898.65480 49
60679 51989.00848 49
60679 52079.36215 49
60679 52169.71583 49
60679 52260.06951 49
60679 52350.42319 49
60679 52440.77687 49
60679 52531.13054 49
60679 52621.48422 49
60679 52711.83790 49
60679 52802.19158 49
60679 52892.54525 49
60679 52982.89893 49
60679 53073.25261 49
60679 53163.60629 49
60679 53253.95997 49
60679 53344.31364 49
60679 53434.66732 49
60679 53525.02100 49
60679 53615.37468 49
60679 53705.72836 49
60679 53796.08203 49
60679 53886.43571 49
60679 53976.78939 49
60679 54067.14307 49
60679 54157.49674 49
60679 54247.85042 49
60679 54338.20410 49
60679 54428.55778 49
60679 54518.91146 49
60679 54609.26513 49
60679 54699.61881 49
60679 54789.97249 50
60679 54880.32617 50
60679 54970.67984 50
60679 55061.03352 50
60679 55151.38720 50
60679 55241.74088 50
60679 55332.09456 50
60679 55422.44823 50
60679 55512.80191 50
60679 55603.15559 50
60679 55693.50927 50
60679 55783.86295 50
60679 55874.21662 50
60679 55964.57030 50
60679 56054.92398 50
60679 56145.27766 50
60679 56235.63133 50
60679 56325.98501 50
60679 56416.33869 50
60679 56506.69237 50
60679 56597.04605 50
60679 56687.39972 50
60679 56777.75340 50
60679 56868.10708 50
60679 56958.46076 50
60679 57048.81444 50
60679 57139.16811 50
60679 57229.52179 50
60679 57319.87547 50
60679 57410.22915 50
60679 57500.58282 50
60679 57590.93650 50
60679 57681.29018 50
60679 57771.64386 50
60679 57861.99754 50
60679 57952.35121 50
60679 58042.70489 50
60679 58133.05857 50
60679 58223.41225 50
60679 58313.76592 50
60679 58404.11960 50
60679 58494.47328 50
60679 58584.82696 50
60679 58675.18064 50
60679 58765.53431 50
60679 58855.88799 50
60679 58946.24167 50
60679 59036.59535 50
60679 59126.94903 50
60679 59217.30270 50
60679 59307.65638 50
60679 59398.01006 50
60679 59488.36374 50
60679 59578.71741 50
60679 59669.07109 50
60679 59759.42477 50
60679 59849.77845 50
60679 59940.13213 50
60679 60030.48580 50
60679 60120.83948 50
60679 60211.19316 50
60679 60301.54684 51
60679 60391.90052 51
60679 60482.25419 51
60679 60572.60787 51
60679 60662.96155 51
60679 60753.31523 51
60679 60843.66890 51
60679 60934.02258 51
60679 61024.37626 51
60679 61114.72994 51
60679 61205.08362 51
60679 61295.43729 51
60679 61385.79097 51
60679 61476.14465 51
60679 61566.49833 51
60679 61656.85201 51
60679 61747.20568 51
60679 61837.55936 51
60679 61927.91304 51
60679 62018.26672 51
60679 62108.62039 51
60679 62198.97407 51
60679 62289.32775 51
60679 62379.68143 51
60679 62470.03511 51
60679 62560.38878 51
60679 62650.74246 51
60679 62741.09614 51
60679 62831.44982 51
60679 62921.80349 51
60679 63012.15717 51
60679 63102.51085 51
60679 63192.86453 51
60679 63283.21821 51
60679 63373.57188 51
60679 63463.92556 51
60679 63554.27924 51
60679 63644.63292 51
60679 63734.98660 51
60679 63825.34027 51
60679 63915.69395 51
60679 64006.04763 51
60679 64096.40131 51
60679 64186.75498 51
60679 64277.10866 51
60679 64367.46234 51
60679 64457.81602 51
60679 64548.16970 51
60679 64638.52337 51
60679 64728.87705 51
60679 64819.23073 51
60679 64909.58441 51
60679 64999.93809 51
60679 65090.29176 51
60679 65180.64544 51
60679 65270.99912 51
60679 65361.35280 51
60679 65451.70647 51
60679 65542.06015 51
60679 65632.41383 51
60679 65722.76751 51
60679 65813.12119 52
60679 65903.47486 52
60679 65993.82854 52
60679 66084.18222 52
60679 66174.53590 52
60679 66264.88957 52
60679 66355.24325 52
60679 66445.59693 52
60679 66535.95061 52
60679 66626.30429 52
60679 66716.65796 52
60679 66807.01164 52
60679 66897.36532 52
60679 66987.71900 52
60679 67078.07268 52
60679 67168.42635 52
60679 67258.78003 52
60679 67349.13371 52
60679 67439.48739 52
60679 67529.84106 52
60679 67620.19474 52
60679 67710.54842 52
60679 67800.90210 52
60679 67891.25578 52
60679 67981.60945 52
60679 68071.96313 52
60679 68162.31681 52
60679 68252.67049 52
60679 68343.02417 52
60679 68433.37784 52
60679 68523.73152 52
60679 68614.08520 52
60679 68704.43888 52
60679 68794.79255 52
60679 68885.14623 52
60679 68975.49991 52
60679 69065.85359 52
60679 69156.20727 52
60679 69246.56094 52
60679 69336.91462 52
60679 69427.26830 52
60679 69517.62198 52
60679 69607.97566 52
60679 69698.32933 52
60679 69788.68301 52
60679 69879.03669 52
60679 69969.39037 52
60679 70059.74404 52
60679 70150.09772 52
60679 70240.45140 52
60679 70330.80508 52
60679 70421.15876 52
60679 70511.51243 52
60679 70601.86611 52
60679 70692.21979 52
60679 70782.57347 52
60679 70872.92714 52
60679 70963.28082 52
60679 71053.63450 52
60679 71143.98818 52
60679 71234.34186 52
60679 71324.69553 53
60679 71415.04921 53
60679 71505.40289 53
60679 71595.75657 53
60679 71686.11025 53
60679 71776.46392 53
60679 71866.81760 53
60679 71957.17128 53
60679 72047.52496 53
60679 72137.87863 53
60679 72228.23231 53
60679 72318.58599 53
60679 72408.93967 53
60679 72499.29335 53
60679 72589.64702 53
60679 72680.00070 53
60679 72770.35438 53
60679 72860.70806 53
60679 72951.06174 53
60679 73041.41541 53
60679 73131.76909 53
60679 73222.12277 53
60679 73312.47645 53
60679 73402.83012 53
60679 73493.18380 53
60679 73583.53748 53
60679 73673.89116 53
60679 73764.24484 53
60679 73854.59851 53
60679 73944.95219 53
60679 74035.30587 53
60679 74125.65955 53
60679 74216.01322 53
60679 74306.36690 53
60679 74396.72058 53
60679 74487.07426 53
60679 74577.42794 53
60679 74667.78161 53
60679 74758.13529 53
60679 74848.48897 53
60679 74938.84265 53
60679 75029.19633 53
60679 75119.55000 53
60679 75209.90368 53
60679 75300.25736 53
60679 75390.61104 53
60679 75480.96471 53
60679 75571.31839 53
60679 75661.67207 53
60679 75752.02575 53
60679 75842.37943 53
60679 75932.73310 53
60679 76023.08678 53
60679 76113.44046 53
60679 76203.79414 53
60679 76294.14782 53
60679 76384.50149 53
60679 76474.85517 53
60679 76565.20885 53
60679 76655.56253 53
60679 76745.91620 53
60679 76836.26988 53
60679 76926.62356 54
60679 77016.97724 54
60679 77107.33092 54
60679 77197.68459 54
60679 77288.03827 54
60679 77378.39195 54
60679 77468.74563 54
60679 77559.09931 54
60679 77649.45298 54
60679 77739.80666 54
60679 77830.16034 54
60679 77920.51402 54
60679 78010.86769 54
60679 78101.22137 54
60679 78191.57505 54
60679 78281.92873 54
60679 78372.28241 54
60679 78462.63608 54
60679 78552.98976 54
60679 78643.34344 54
60679 78733.69712 54
60679 78824.05079 54
60679 78914.40447 54
60679 79004.75815 54
60679 79095.11183 54
60679 79185.46551 54
60679 79275.81918 54
60679 79366.17286 54
60679 79456.52654 54
60679 79546.88022 54
60679 79637.23390 54
60679 79727.58757 54
60679 79817.94125 54
60679 79908.29493 54
60679 79998.64861 54
60679 80089.00228 54
60679 80179.35596 54
60679 80269.70964 54
60679 80360.06332 54
60679 80450.41700 54
60679 80540.77067 54
60679 80631.12435 54
60679 80721.47803 54
60679 80811.83171 54
60679 80902.18539 54
60679 80992.53906 54
60679 81082.89274 54
60679 81173.24642 54
60679 81263.60010 54
60679 81353.95377 54
60679 81444.30745 54
60679 81534.66113 54
60679 81625.01481 54
60679 81715.36849 54
60679 81805.72216 54
60679 81896.07584 54
60679 81986.42952 54
60679 82076.78320 54
60679 82167.13687 54
60679 82257.49055 54
60679 82347.84423 54
60679 82438.19791 55
60679 82528.55159 55
60679 82618.90526 55
60679 82709.25894 55
60679 82799.61262 55
60679 82889.96630 55
60679 82980.31998 55
60679 83070.67365 55
60679 83161.02733 55
60679 83251.38101 55
60679 83341.73469 55
60679 83432.08836 55
60679 83522.44204 55
60679 83612.79572 55
60679 83703.14940 55
60679 83793.50308 55
60679 83883.85675 55
60679 83974.21043 55
60679 84064.56411 55
60679 84154.91779 55
60679 84245.27147 55
60679 84335.62514 55
60679 84425.97882 55
60679 84516.33250 55
60679 84606.68618 55
60679 84697.03985 55
60679 84787.39353 55
60679 84877.74721 55
60679 84968.10089 55
60679 85058.45457 55
60679 85148.80824 55
60679 85239.16192 55
60679 85329.51560 55
60679 85419.86928 55
60679 85510.22296 55
60679 85600.57663 55
60679 85690.93031 55
60679 85781.28399 55
60679 85871.63767 55
60679 85961.99134 55
60679 86052.34502 55
60679 86142.69870 55
60679 86233.05238 55
60679 86323.40606 55
60680 13.75973 55
60680 104.11341 55
60680 194.46709 55
60680 284.82077 55
60680 375.17444 55
60680 465.52812 55
60680 555.88180 55
60680 646.23548 55
60680 736.58916 55
60680 826.94283 55
60680 917.29651 55
60680 1007.65019 55
60680 1098.00387 55
60680 1188.35755 55
60680 1278.71122 55
60680 1369.06490 55
60680 1459.41858 55
60680 1549.77226 56
60680 1640.12593 56
60680 1730.47961 56
60680 1820.83329 56
60680 1911.18697 56
60680 2001.54065 56
60680 2091.89432 56
60680 2182.24800 56
60680 2272.60168 56
60680 2362.95536 56
60680 2453.30904 56
60680 2543.66271 56
60680 2634.01639 56
60680 2724.37007 56
60680 2814.72375 56
60680 2905.07742 56
60680 2995.43110 56
60680 3085.78478 56
60680 3176.13846 56
60680 3266.49214 56
60680 3356.84581 56
60680 3447.19949 56
60680 3537.55317 56
60680 3627.90685 56
60680 3718.26052 56
60680 3808.61420 56
60680 3898.96788 56
60680 3989.32156 56
60680 4079.67524 56
60680 4170.02891 56
60680 4260.38259 56
60680 4350.73627 56
60680 4441.08995 56
60680 4531.44363 56
60680 4621.79730 56
60680 4712.15098 56
60680 4802.50466 56
60680 4892.85834 56
60680 4983.21201 56
60680 5073.56569 56
60680 5163.91937 56
60680 5254.27305 56
60680 5344.62673 56
60680 5434.98040 56
60680 5525.33408 56
60680 5615.68776 56
60680 5706.04144 56
60680 5796.39512 56
60680 5886.74879 56
60680 5977.10247 56
60680 6067.45615 56
60680 6157.80983 56
60680 6248.16350 56
60680 6338.51718 56
60680 6428.87086 56
60680 6519.22454 56
60680 6609.57822 56
60680 6699.93189 56
60680 6790.28557 56
60680 6880.63925 56
60680 6970.99293 56
60680 7061.34661 57
60680 7151.70028 57
60680 7242.05396 57
60680 7332.40764 57
60680 7422.76132 57
60680 7513.11499 57
60680 7603.46867 57
60680 7693.82235 57
60680 7784.17603 57
60680 7874.52971 57
60680 7964.88338 57
60680 8055.23706 57
60680 8145.59074 57
60680 8235.94442 57
60680 8326.29809 57
60680 8416.65177 57
60680 8507.00545 57
60680 8597.35913 57
60680 8687.71281 57
60680 8778.06648 57
60680 8868.42016 57
60680 8958.77384 57
60680 9049.12752 57
60680 9139.48120 57
60680 9229.83487 57
60680 9320.18855 57
60680 9410.54223 57
60680 9500.89591 57
60680 9591.24958 57
60680 9681.60326 57
60680 9771.95694 57
60680 9862.31062 57
60680 9952.66430 57
60680 10043.01797 57
60680 10133.37165 57
60680 10223.72533 57
60680 10314.07901 57
60680 10404.43269 57
60680 10494.78636 57
60680 10585.14004 57
60680 10675.49372 57
60680 10765.84740 57
60680 10856.20107 57
60680 10946.55475 57
60680 11036.90843 57
60680 11127.26211 57
60680 11217.61579 57
60680 11307.96946 57
60680 11398.32314 57
60680 11488.67682 57
60680 11579.03050 57
60680 11669.38417 57
60680 11759.73785 57
60680 11850.09153 57
60680 11940.44521 57
60680 12030.79889 57
60680 12121.15256 57
60680 12211.50624 57
60680 12301.85992 57
60680 12392.21360 57
60680 12482.56728 57
60680 12572.92095 58
60680 12663.27463 58
60680 12753.62831 58
60680 12843.98199 58
60680 12934.33566 58
60680 13024.68934 58
60680 13115.04302 58
60680 13205.39670 58
60680 13295.75038 58
60680 13386.10405 58
60680 13476.45773 58
60680 13566.81141 58
60680 13657.16509 58
60680 13747.51877 58
60680 13837.87244 58
60680 13928.22612 58
60680 14018.57980 58
60680 14108.93348 58
60680 14199.28715 58
60680 14289.64083 58
60680 14379.99451 58
60680 14470.34819 58
60680 14560.70187 58
60680 14651.05554 58
60680 14741.40922 58
60680 14831.76290 58
60680 14922.11658 58
60680 15012.47026 58
60680 15102.82393 58
60680 15193.17761 58
60680 15283.53129 58
60680 15373.88497 58
60680 15464.23864 58
60680 15554.59232 58
60680 15644.94600 58
60680 15735.29968 58
60680 15825.65336 58
60680 15916.00703 58
60680 16006.36071 58
60680 16096.71439 58
60680 16187.06807 58
60680 16277.42174 58
60680 16367.77542 58
60680 16458.12910 58
60680 16548.48278 58
60680 16638.83646 58
60680 16729.19013 58
60680 16819.54381 58
60680 16909.89749 58
60680 17000.25117 58
60680 17090.60485 58
60680 17180.95852 58
60680 17271.31220 58
60680 17361.66588 58
60680 17452.01956 58
60680 17542.37323 58
60680 17632.72691 58
60680 17723.08059 58
60680 17813.43427 58
60680 17903.78795 58
60680 17994.14162 58
60680 18084.49530 58
60680 18174.84898 59
60680 18265.20266 59
60680 18355.55634 59
60680 18445.91001 59
60680 18536.26369 59
60680 18626.61737 59
60680 18716.97105 59
60680 18807.32472 59
60680 18897.67840 59
60680 18988.03208 59
60680 19078.38576 59
60680 19168.73944 59
60680 19259.09311 59
60680 19349.44679 59
60680 19439.80047 59
60680 19530.15415 59
60680 19620.50782 59
60680 19710.86150 59
60680 19801.21518 59
60680 19891.56886 59
60680 19981.92254 59
60680 20072.27621 59
60680 20162.62989 59
60680 20252.98357 59
60680 20343.33725 59
60680 20433.69093 59
60680 20524.04460 59
60680 20614.39828 59
60680 20704.75196 59
60680 20795.10564 59
60680 20885.45931 59
60680 20975.81299 59
60680 21066.16667 59
60680 21156.52035 59
60680 21246.87403 59
60680 21337.22770 59
60680 21427.58138 59
60680 21517.93506 59
60680 21608.28874 59
60680 21698.64242 59
60680 21788.99609 59
60680 21879.34977 59
60680 21969.70345 59
60680 22060.05713 59
60680 22150.41080 59
60680 22240.76448 59
60680 22331.11816 59
60680 22421.47184 59
60680 22511.82552 59
60680 22602.17919 59
60680 22692.53287 59
60680 22782.88655 59
60680 22873.24023 59
60680 22963.59391 59
60680 23053.94758 59
60680 23144.30126 59
60680 23234.65494 59
60680 23325.00862 59
60680 23415.36229 59
60680 23505.71597 59
60680 23596.06965 59
60680 23686.42333 60
60680 23776.77701 60
60680 23867.13068 60
60680 23957.48436 60
60680 24047.83804 60
60680 24138.19172 60
60680 24228.54539 60
60680 24318.89907 60
60680 24409.25275 60
60680 24499.60643 60
60680 24589.96011 60
60680 24680.31378 60
60680 24770.66746 60
60680 24861.02114 60
60680 24951.37482 60
60680 25041.72850 60
60680 25132.08217 60
60680 25222.43585 60
60680 25312.78953 60
60680 25403.14321 60
60680 25493.49688 60
60680 25583.85056 60
60680 25674.20424 60
60680 25764.55792 60
60680 25854.91160 60
60680 25945.26527 60
60680 26035.61895 60
60680 26125.97263 60
60680 26216.32631 60
60680 26306.67999 60
60680 26397.03366 60
60680 26487.38734 60
60680 26577.74102 60
60680 26668.09470 60
60680 26758.44837 60
60680 26848.80205 60
60680 26939.15573 60
60680 27029.50941 60
60680 27119.86309 60
60680 27210.21676 60
60680 27300.57044 60
60680 27390.92412 60
60680 27481.27780 60
60680 27571.63147 60
60680 27661.98515 60
60680 27752.33883 60
60680 27842.69251 60
60680 27933.04619 60
60680 28023.39986 60
60680 28113.75354 60
60680 28204.10722 60
60680 28294.46090 60
60680 28384.81458 60
60680 28475.16825 60
60680 28565.52193 60
60680 28655.87561 60
60680 28746.22929 60
60680 28836.58296 60
60680 28926.93664 60
60680 29017.29032 60
60680 29107.64400 60
60680 29197.99768 61
60680 29288.35135 61
60680 29378.70503 61
60680 29469.05871 61
60680 29559.41239 61
60680 29649.76607 61
60680 29740.11974 61
60680 29830.47342 61
60680 29920.82710 61
60680 30011.18078 61
60680 30101.53445 61
